mode,batch,group,layer,forwards,mean_query_tokens,mean_active_experts,mean_expert_coverage
focus,2,14,4,17,13.235294117647058,49.470588235294116,0.19324448529411764
focus,2,14,5,17,13.235294117647058,41.1764705882353,0.16084558823529413
focus,2,14,6,17,13.235294117647058,46.411764705882355,0.18129595588235295
focus,2,14,7,17,13.235294117647058,51.23529411764706,0.20013786764705882
focus,2,14,8,17,13.235294117647058,44.470588235294116,0.17371323529411764
focus,2,14,9,17,13.235294117647058,49.76470588235294,0.19439338235294118
focus,2,14,10,17,13.235294117647058,42.294117647058826,0.16521139705882354
focus,2,14,11,17,13.235294117647058,43.0,0.16796875
focus,2,14,12,17,13.235294117647058,51.529411764705884,0.20128676470588236
focus,2,14,13,17,13.235294117647058,46.294117647058826,0.18083639705882354
focus,2,14,14,17,13.235294117647058,50.529411764705884,0.19738051470588236
focus,2,14,15,17,13.235294117647058,51.35294117647059,0.20059742647058823
focus,2,14,16,17,13.235294117647058,44.1764705882353,0.17256433823529413
focus,2,14,17,17,13.235294117647058,48.705882352941174,0.19025735294117646
focus,2,14,18,17,13.235294117647058,45.05882352941177,0.17601102941176472
focus,2,14,19,17,13.235294117647058,55.411764705882355,0.21645220588235295
focus,2,15,1,15,12.333333333333334,61.6,0.240625
focus,2,15,2,15,12.333333333333334,64.2,0.25078125
focus,2,15,3,15,12.333333333333334,54.666666666666664,0.21354166666666666
focus,2,15,4,15,12.333333333333334,45.53333333333333,0.17786458333333333
focus,2,15,5,15,12.333333333333334,40.86666666666667,0.15963541666666667
focus,2,15,6,15,12.333333333333334,40.86666666666667,0.15963541666666667
focus,2,15,7,15,12.333333333333334,50.266666666666666,0.19635416666666666
focus,2,15,8,15,12.333333333333334,40.333333333333336,0.15755208333333334
focus,2,15,9,15,12.333333333333334,46.53333333333333,0.18177083333333333
focus,2,15,10,15,12.333333333333334,41.4,0.16171875
focus,2,15,11,15,12.333333333333334,43.666666666666664,0.17057291666666666
focus,2,15,12,15,12.333333333333334,44.733333333333334,0.17473958333333334
focus,2,15,13,15,12.333333333333334,44.266666666666666,0.17291666666666666
focus,2,15,14,15,12.333333333333334,45.733333333333334,0.17864583333333334
focus,2,15,15,15,12.333333333333334,48.46666666666667,0.18932291666666667
focus,2,15,16,15,12.333333333333334,45.13333333333333,0.17630208333333333
focus,2,15,17,15,12.333333333333334,49.06666666666667,0.19166666666666668
focus,2,15,18,15,12.333333333333334,45.53333333333333,0.17786458333333333
focus,2,15,19,15,12.333333333333334,53.8,0.21015625
focus,4,0,1,12,28.0,98.16666666666667,0.3834635416666667
focus,4,0,2,12,28.0,103.66666666666667,0.4049479166666667
focus,4,0,3,12,28.0,83.5,0.326171875
focus,4,0,4,12,28.0,76.16666666666667,0.2975260416666667
focus,4,0,5,12,28.0,66.5,0.259765625
focus,4,0,6,12,28.0,64.41666666666667,0.2516276041666667
focus,4,0,7,12,28.0,77.16666666666667,0.3014322916666667
focus,4,0,8,12,28.0,66.5,0.259765625
focus,4,0,9,12,28.0,73.83333333333333,0.2884114583333333
focus,4,0,10,12,28.0,66.5,0.259765625
focus,4,0,11,12,28.0,62.333333333333336,0.24348958333333334
focus,4,0,12,12,28.0,71.91666666666667,0.2809244791666667
focus,4,0,13,12,28.0,75.33333333333333,0.2942708333333333
focus,4,0,14,12,28.0,78.0,0.3046875
focus,4,0,15,12,28.0,77.58333333333333,0.3030598958333333
focus,4,0,16,12,28.0,71.0,0.27734375
focus,4,0,17,12,28.0,74.41666666666667,0.2906901041666667
focus,4,0,18,12,28.0,66.41666666666667,0.2594401041666667
focus,4,0,19,12,28.0,81.16666666666667,0.3170572916666667
focus,4,1,1,18,26.555555555555557,101.05555555555556,0.3947482638888889
focus,4,1,2,18,26.555555555555557,105.44444444444444,0.4118923611111111
focus,4,1,3,18,26.555555555555557,86.94444444444444,0.3396267361111111
focus,4,1,4,18,26.555555555555557,70.88888888888889,0.2769097222222222
focus,4,1,5,18,26.555555555555557,58.333333333333336,0.22786458333333334
focus,4,1,6,18,26.555555555555557,65.0,0.25390625
focus,4,1,7,18,26.555555555555557,77.33333333333333,0.3020833333333333
focus,4,1,8,18,26.555555555555557,63.77777777777778,0.24913194444444445
focus,4,1,9,18,26.555555555555557,71.22222222222223,0.2782118055555556
focus,4,1,10,18,26.555555555555557,59.333333333333336,0.23177083333333334
focus,4,1,11,18,26.555555555555557,61.94444444444444,0.2419704861111111
focus,4,1,12,18,26.555555555555557,72.38888888888889,0.2827690972222222
focus,4,1,13,18,26.555555555555557,69.83333333333333,0.2727864583333333
focus,4,1,14,18,26.555555555555557,74.22222222222223,0.2899305555555556
focus,4,1,15,18,26.555555555555557,74.72222222222223,0.2918836805555556
focus,4,1,16,18,26.555555555555557,67.11111111111111,0.2621527777777778
focus,4,1,17,18,26.555555555555557,71.16666666666667,0.2779947916666667
focus,4,1,18,18,26.555555555555557,65.61111111111111,0.2562934027777778
focus,4,1,19,18,26.555555555555557,78.61111111111111,0.3070746527777778
focus,4,2,1,14,24.142857142857142,87.0,0.33984375
focus,4,2,2,14,24.142857142857142,95.35714285714286,0.3724888392857143
focus,4,2,3,14,24.142857142857142,77.0,0.30078125
focus,4,2,4,14,24.142857142857142,65.35714285714286,0.2553013392857143
focus,4,2,5,14,24.142857142857142,52.5,0.205078125
focus,4,2,6,14,24.142857142857142,53.57142857142857,0.20926339285714285
focus,4,2,7,14,24.142857142857142,68.5,0.267578125
focus,4,2,8,14,24.142857142857142,55.714285714285715,0.21763392857142858
focus,4,2,9,14,24.142857142857142,64.71428571428571,0.25279017857142855
focus,4,2,10,14,24.142857142857142,52.5,0.205078125
focus,4,2,11,14,24.142857142857142,53.857142857142854,0.21037946428571427
focus,4,2,12,14,24.142857142857142,60.714285714285715,0.23716517857142858
focus,4,2,13,14,24.142857142857142,61.642857142857146,0.24079241071428573
focus,4,2,14,14,24.142857142857142,69.92857142857143,0.27315848214285715
focus,4,2,15,14,24.142857142857142,68.28571428571429,0.26674107142857145
focus,4,2,16,14,24.142857142857142,63.714285714285715,0.24888392857142858
focus,4,2,17,14,24.142857142857142,66.21428571428571,0.25864955357142855
focus,4,2,18,14,24.142857142857142,61.857142857142854,0.24162946428571427
focus,4,2,19,14,24.142857142857142,73.5,0.287109375
focus,4,3,1,20,24.15,89.35,0.3490234375
focus,4,3,2,20,24.15,95.35,0.3724609375
focus,4,3,3,20,24.15,74.05,0.2892578125
focus,4,3,4,20,24.15,64.3,0.251171875
focus,4,3,5,20,24.15,54.8,0.2140625
focus,4,3,6,20,24.15,55.9,0.218359375
focus,4,3,7,20,24.15,64.8,0.253125
focus,4,3,8,20,24.15,54.95,0.2146484375
focus,4,3,9,20,24.15,62.3,0.243359375
focus,4,3,10,20,24.15,58.25,0.2275390625
focus,4,3,11,20,24.15,53.85,0.2103515625
focus,4,3,12,20,24.15,61.5,0.240234375
focus,4,3,13,20,24.15,58.4,0.228125
focus,4,3,14,20,24.15,67.75,0.2646484375
focus,4,3,15,20,24.15,69.75,0.2724609375
focus,4,3,16,20,24.15,61.25,0.2392578125
focus,4,3,17,20,24.15,64.65,0.2525390625
focus,4,3,18,20,24.15,58.9,0.230078125
focus,4,3,19,20,24.15,67.65,0.2642578125
focus,4,4,1,20,25.55,99.8,0.38984375
focus,4,4,2,20,25.55,100.2,0.39140625
focus,4,4,3,20,25.55,84.6,0.33046875
focus,4,4,4,20,25.55,69.15,0.2701171875
focus,4,4,5,20,25.55,59.6,0.2328125
focus,4,4,6,20,25.55,58.4,0.228125
focus,4,4,7,20,25.55,72.95,0.2849609375
focus,4,4,8,20,25.55,63.8,0.24921875
focus,4,4,9,20,25.55,68.35,0.2669921875
focus,4,4,10,20,25.55,63.2,0.246875
focus,4,4,11,20,25.55,63.55,0.2482421875
focus,4,4,12,20,25.55,72.6,0.28359375
focus,4,4,13,20,25.55,66.15,0.2583984375
focus,4,4,14,20,25.55,72.2,0.28203125
focus,4,4,15,20,25.55,70.1,0.273828125
focus,4,4,16,20,25.55,62.2,0.24296875
focus,4,4,17,20,25.55,67.9,0.265234375
focus,4,4,18,20,25.55,61.4,0.23984375
focus,4,4,19,20,25.55,75.3,0.294140625
focus,4,5,1,17,23.11764705882353,92.76470588235294,0.3623621323529412
focus,4,5,2,17,23.11764705882353,95.0,0.37109375
focus,4,5,3,17,23.11764705882353,80.17647058823529,0.3131893382352941
focus,4,5,4,17,23.11764705882353,68.70588235294117,0.26838235294117646
focus,4,5,5,17,23.11764705882353,58.294117647058826,0.22771139705882354
focus,4,5,6,17,23.11764705882353,56.1764705882353,0.21943933823529413
focus,4,5,7,17,23.11764705882353,68.47058823529412,0.26746323529411764
focus,4,5,8,17,23.11764705882353,61.8235294117647,0.24149816176470587
focus,4,5,9,17,23.11764705882353,69.94117647058823,0.2732077205882353
focus,4,5,10,17,23.11764705882353,56.88235294117647,0.2221966911764706
focus,4,5,11,17,23.11764705882353,58.8235294117647,0.22977941176470587
focus,4,5,12,17,23.11764705882353,66.6470588235294,0.26034007352941174
focus,4,5,13,17,23.11764705882353,66.23529411764706,0.2587316176470588
focus,4,5,14,17,23.11764705882353,70.05882352941177,0.2736672794117647
focus,4,5,15,17,23.11764705882353,71.3529411764706,0.27872242647058826
focus,4,5,16,17,23.11764705882353,66.41176470588235,0.2594209558823529
focus,4,5,17,17,23.11764705882353,67.11764705882354,0.26217830882352944
focus,4,5,18,17,23.11764705882353,61.64705882352941,0.24080882352941177
focus,4,5,19,17,23.11764705882353,76.94117647058823,0.3005514705882353
focus,4,6,1,19,26.05263157894737,101.84210526315789,0.3978207236842105
focus,4,6,2,19,26.05263157894737,104.6842105263158,0.4089226973684211
focus,4,6,3,19,26.05263157894737,86.0,0.3359375
focus,4,6,4,19,26.05263157894737,73.36842105263158,0.2865953947368421
focus,4,6,5,19,26.05263157894737,65.63157894736842,0.2563733552631579
focus,4,6,6,19,26.05263157894737,60.89473684210526,0.23787006578947367
focus,4,6,7,19,26.05263157894737,79.78947368421052,0.31167763157894735
focus,4,6,8,19,26.05263157894737,66.26315789473684,0.25884046052631576
focus,4,6,9,19,26.05263157894737,75.78947368421052,0.29605263157894735
focus,4,6,10,19,26.05263157894737,63.26315789473684,0.2471217105263158
focus,4,6,11,19,26.05263157894737,64.78947368421052,0.25308388157894735
focus,4,6,12,19,26.05263157894737,72.57894736842105,0.28351151315789475
focus,4,6,13,19,26.05263157894737,73.42105263157895,0.28680098684210525
focus,4,6,14,19,26.05263157894737,76.89473684210526,0.3003700657894737
focus,4,6,15,19,26.05263157894737,71.0,0.27734375
focus,4,6,16,19,26.05263157894737,66.57894736842105,0.26007401315789475
focus,4,6,17,19,26.05263157894737,67.89473684210526,0.2652138157894737
focus,4,6,18,19,26.05263157894737,66.52631578947368,0.2598684210526316
focus,4,6,19,19,26.05263157894737,80.0,0.3125
focus,4,7,1,18,24.555555555555557,96.66666666666667,0.3776041666666667
focus,4,7,2,18,24.555555555555557,102.0,0.3984375
focus,4,7,3,18,24.555555555555557,81.61111111111111,0.3187934027777778
focus,4,7,4,18,24.555555555555557,70.72222222222223,0.2762586805555556
focus,4,7,5,18,24.555555555555557,59.611111111111114,0.2328559027777778
focus,4,7,6,18,24.555555555555557,63.72222222222222,0.24891493055555555
focus,4,7,7,18,24.555555555555557,77.0,0.30078125
focus,4,7,8,18,24.555555555555557,61.44444444444444,0.2400173611111111
focus,4,7,9,18,24.555555555555557,71.38888888888889,0.2788628472222222
focus,4,7,10,18,24.555555555555557,61.388888888888886,0.2398003472222222
focus,4,7,11,18,24.555555555555557,63.666666666666664,0.24869791666666666
focus,4,7,12,18,24.555555555555557,70.94444444444444,0.2771267361111111
focus,4,7,13,18,24.555555555555557,65.83333333333333,0.2571614583333333
focus,4,7,14,18,24.555555555555557,71.55555555555556,0.2795138888888889
focus,4,7,15,18,24.555555555555557,72.83333333333333,0.2845052083333333
focus,4,7,16,18,24.555555555555557,64.55555555555556,0.2521701388888889
focus,4,7,17,18,24.555555555555557,68.83333333333333,0.2688802083333333
focus,4,7,18,18,24.555555555555557,63.27777777777778,0.24717881944444445
focus,4,7,19,18,24.555555555555557,79.27777777777777,0.3096788194444444
focus,8,0,1,13,54.92307692307692,127.92307692307692,0.4996995192307692
focus,8,0,2,13,54.92307692307692,137.76923076923077,0.5381610576923077
focus,8,0,3,13,54.92307692307692,110.53846153846153,0.43179086538461536
focus,8,0,4,13,54.92307692307692,96.6923076923077,0.3777043269230769
focus,8,0,5,13,54.92307692307692,81.84615384615384,0.31971153846153844
focus,8,0,6,13,54.92307692307692,88.61538461538461,0.34615384615384615
focus,8,0,7,13,54.92307692307692,99.84615384615384,0.39002403846153844
focus,8,0,8,13,54.92307692307692,86.38461538461539,0.33743990384615385
focus,8,0,9,13,54.92307692307692,93.53846153846153,0.36538461538461536
focus,8,0,10,13,54.92307692307692,82.84615384615384,0.32361778846153844
focus,8,0,11,13,54.92307692307692,81.46153846153847,0.31820913461538464
focus,8,0,12,13,54.92307692307692,95.38461538461539,0.37259615384615385
focus,8,0,13,13,54.92307692307692,95.3076923076923,0.3722956730769231
focus,8,0,14,13,54.92307692307692,101.53846153846153,0.39663461538461536
focus,8,0,15,13,54.92307692307692,98.07692307692308,0.3831129807692308
focus,8,0,16,13,54.92307692307692,91.0,0.35546875
focus,8,0,17,13,54.92307692307692,92.46153846153847,0.36117788461538464
focus,8,0,18,13,54.92307692307692,85.15384615384616,0.33263221153846156
focus,8,0,19,13,54.92307692307692,104.23076923076923,0.4071514423076923
focus,8,1,1,14,50.57142857142857,122.07142857142857,0.47684151785714285
focus,8,1,2,14,50.57142857142857,134.57142857142858,0.5256696428571429
focus,8,1,3,14,50.57142857142857,99.85714285714286,0.3900669642857143
focus,8,1,4,14,50.57142857142857,88.78571428571429,0.34681919642857145
focus,8,1,5,14,50.57142857142857,74.85714285714286,0.2924107142857143
focus,8,1,6,14,50.57142857142857,77.71428571428571,0.30357142857142855
focus,8,1,7,14,50.57142857142857,90.92857142857143,0.35518973214285715
focus,8,1,8,14,50.57142857142857,78.5,0.306640625
focus,8,1,9,14,50.57142857142857,86.71428571428571,0.33872767857142855
focus,8,1,10,14,50.57142857142857,77.35714285714286,0.3021763392857143
focus,8,1,11,14,50.57142857142857,76.92857142857143,0.30050223214285715
focus,8,1,12,14,50.57142857142857,84.14285714285714,0.3286830357142857
focus,8,1,13,14,50.57142857142857,84.42857142857143,0.32979910714285715
focus,8,1,14,14,50.57142857142857,96.78571428571429,0.37806919642857145
focus,8,1,15,14,50.57142857142857,93.07142857142857,0.36356026785714285
focus,8,1,16,14,50.57142857142857,87.85714285714286,0.3431919642857143
focus,8,1,17,14,50.57142857142857,88.28571428571429,0.34486607142857145
focus,8,1,18,14,50.57142857142857,82.14285714285714,0.3208705357142857
focus,8,1,19,14,50.57142857142857,98.57142857142857,0.38504464285714285
focus,8,2,1,17,50.35294117647059,135.64705882352942,0.5298713235294118
focus,8,2,2,17,50.35294117647059,139.7058823529412,0.5457261029411765
focus,8,2,3,17,50.35294117647059,113.3529411764706,0.44278492647058826
focus,8,2,4,17,50.35294117647059,97.29411764705883,0.38005514705882354
focus,8,2,5,17,50.35294117647059,84.88235294117646,0.33157169117647056
focus,8,2,6,17,50.35294117647059,80.88235294117646,0.31594669117647056
focus,8,2,7,17,50.35294117647059,100.47058823529412,0.39246323529411764
focus,8,2,8,17,50.35294117647059,87.6470588235294,0.34237132352941174
focus,8,2,9,17,50.35294117647059,95.47058823529412,0.37293198529411764
focus,8,2,10,17,50.35294117647059,84.3529411764706,0.32950367647058826
focus,8,2,11,17,50.35294117647059,86.76470588235294,0.3389246323529412
focus,8,2,12,17,50.35294117647059,99.23529411764706,0.3876378676470588
focus,8,2,13,17,50.35294117647059,93.88235294117646,0.36672794117647056
focus,8,2,14,17,50.35294117647059,98.05882352941177,0.3830422794117647
focus,8,2,15,17,50.35294117647059,96.6470588235294,0.37752757352941174
focus,8,2,16,17,50.35294117647059,91.76470588235294,0.3584558823529412
focus,8,2,17,17,50.35294117647059,93.52941176470588,0.36534926470588236
focus,8,2,18,17,50.35294117647059,84.11764705882354,0.32858455882352944
focus,8,2,19,17,50.35294117647059,102.29411764705883,0.39958639705882354
focus,8,3,1,14,53.57142857142857,136.42857142857142,0.5329241071428571
focus,8,3,2,14,53.57142857142857,142.64285714285714,0.5571986607142857
focus,8,3,3,14,53.57142857142857,110.14285714285714,0.4302455357142857
focus,8,3,4,14,53.57142857142857,97.35714285714286,0.3803013392857143
focus,8,3,5,14,53.57142857142857,82.35714285714286,0.3217075892857143
focus,8,3,6,14,53.57142857142857,86.21428571428571,0.33677455357142855
focus,8,3,7,14,53.57142857142857,106.57142857142857,0.41629464285714285
focus,8,3,8,14,53.57142857142857,86.14285714285714,0.3364955357142857
focus,8,3,9,14,53.57142857142857,96.07142857142857,0.37527901785714285
focus,8,3,10,14,53.57142857142857,82.42857142857143,0.32198660714285715
focus,8,3,11,14,53.57142857142857,87.57142857142857,0.34207589285714285
focus,8,3,12,14,53.57142857142857,99.0,0.38671875
focus,8,3,13,14,53.57142857142857,93.21428571428571,0.36411830357142855
focus,8,3,14,14,53.57142857142857,100.0,0.390625
focus,8,3,15,14,53.57142857142857,94.85714285714286,0.3705357142857143
focus,8,3,16,14,53.57142857142857,90.64285714285714,0.3540736607142857
focus,8,3,17,14,53.57142857142857,91.07142857142857,0.35574776785714285
focus,8,3,18,14,53.57142857142857,86.07142857142857,0.33621651785714285
focus,8,3,19,14,53.57142857142857,108.07142857142857,0.42215401785714285
vanilla,1,0,1,16,32.0,95.0625,0.371337890625
vanilla,1,0,2,16,32.0,102.5,0.400390625
vanilla,1,0,3,16,32.0,78.375,0.30615234375
vanilla,1,0,4,16,32.0,75.125,0.29345703125
vanilla,1,0,5,16,32.0,66.0625,0.258056640625
vanilla,1,0,6,16,32.0,62.375,0.24365234375
vanilla,1,0,7,16,32.0,79.1875,0.309326171875
vanilla,1,0,8,16,32.0,68.25,0.2666015625
vanilla,1,0,9,16,32.0,75.75,0.2958984375
vanilla,1,0,10,16,32.0,69.5,0.271484375
vanilla,1,0,11,16,32.0,58.5625,0.228759765625
vanilla,1,0,12,16,32.0,74.4375,0.290771484375
vanilla,1,0,13,16,32.0,75.5,0.294921875
vanilla,1,0,14,16,32.0,80.9375,0.316162109375
